wealth,age,educ,marry
725854.,44,5,1
92292.,35,2,1
33311.,27,2,0
10385.,47,2,0
205336.,56,4,0
33425.,23,3,0
1930262.,50,4,1
9462.,35,3,0
174488.,48,3,0
33806.,48,1,1
133483.,59,2,0
191523.,55,3,1
5662.,28,1,0
99049.,35,4,0
829652.,64,4,1
114061.,61,5,1
114681.,30,3,1
144868.,45,2,1
17458.,25,2,1
126554.,42,2,0
1595819.,53,4,1
386456.,53,1,1
34696.,35,3,1
33968.,29,2,0
775102.,60,5,0
165928.,37,2,0
12471.,21,3,0
14545.,59,4,0
448723.,74,5,1
4952.,28,3,0
36812.,57,2,0
682552.,61,3,1
255871.,39,5,1
29533.,33,2,1
49254.,21,3,0
469071.,50,2,0
529340.,46,4,1
35264.,33,4,0
952906.,42,4,1
48350.,47,3,0
28471.,56,1,0
103000.,47,2,1
4857.,24,2,0
18828.,21,2,0
31564.,64,2,1
43624.,63,2,1
229151.,40,2,1
35420.,38,2,1
270561.,48,4,0
3617.,23,3,0
9131.,22,3,0
4855.,23,2,0
215037.,60,4,1
201824.,34,5,1
25188.,30,1,1
255839.,39,3,1
2520.,26,4,0
57581.,40,5,0
2201024.,59,3,1
235852.,51,2,1
179706.,56,1,0
552502.,52,2,1
14502.,27,4,0
62902.,60,2,0
35146.,38,1,1
685325.,40,3,0
6267.,25,5,0
4396.,48,3,1
35979.,54,4,0
704637.,49,4,1
525940.,64,4,1
436483.,39,2,0
149285.,56,2,1
739888.,53,5,1
76701.,55,4,1
94683.,62,3,1
20935.,37,1,0
89194.,37,2,0
249614.,34,5,1
734351.,52,3,1
639320.,53,4,1
60173.,40,2,1
1095852.,65,5,1
48220.,69,2,1
52870.,40,2,1
234581.,58,2,1
254712.,62,3,1
288841.,39,4,1
218626.,41,3,1
607164.,59,5,1
1511.,28,3,1
219688.,50,4,0
680938.,33,4,1
1471.,26,2,0
26449.,28,4,0
3538.,24,2,0
1006079.,58,4,1
18086.,26,2,0
46905.,42,3,1
27255.,57,2,0
462108.,46,4,1
116622.,51,3,1
330377.,44,4,1
141744.,47,3,1
66888.,37,1,1
148425.,57,2,0
1311883.,50,5,1
350335.,61,3,1
13435.,33,3,1
92308.,31,5,1
540150.,41,2,1
193401.,72,5,1
18001.,21,2,0
182387.,35,2,0
241099.,39,2,1
16244.,57,2,1
59230.,35,1,0
16459.,38,1,0
83525.,41,2,0
12181.,27,5,0
99024.,48,5,0
59729.,53,1,1
34969.,31,2,1
125928.,56,2,1
167148.,56,3,1
242469.,30,4,0
19121.,28,2,0
2707.,28,2,0
110424.,46,5,1
101026.,30,3,1
24074.,26,2,0
148671.,56,2,1
4183.,28,2,0
28885.,48,3,1
249406.,47,1,1
36486.,48,1,1
526803.,53,3,1
66234.,38,4,1
253092.,33,4,1
54820.,28,2,0
574038.,33,5,0
230041.,70,2,1
174945.,43,4,0
101097.,63,3,0
236501.,40,4,1
256883.,51,5,0
3801.,26,3,0
148162.,47,2,1
428.,29,4,0
499091.,57,4,0
180885.,40,2,1
241800.,74,5,1
142954.,55,3,0
60551.,57,1,1
17265.,24,3,0
420022.,63,2,0
11353.,36,2,0
202316.,65,3,0
78208.,50,1,1
25519.,33,2,1
8807.,24,3,0
64948.,33,2,0
300320.,45,5,1
53707.,57,2,0
274530.,43,3,1
664020.,50,5,1
25336.,44,2,1
42679.,37,2,1
2423.,21,3,0
351300.,50,4,0
11262.,35,4,1
568384.,51,3,1
1320067.,55,1,1
127490.,45,3,1
774170.,49,2,1
65914.,64,4,1
27503.,27,2,0
154381.,75,2,1
24751.,36,2,1
4300.,23,2,0
8384.,24,3,0
6082.,29,3,0
132114.,35,1,1
380013.,54,4,1
140712.,46,2,0
268738.,64,3,1
186881.,56,3,1
154730.,42,3,0
34988.,23,3,0
673467.,57,3,1
47706.,64,5,1
3186.,64,4,1
35427.,66,4,1
26251.,30,1,0
17263.,29,4,1
33460.,43,2,1
98362.,55,1,1
105662.,43,3,0
99468.,23,4,0
70096.,78,2,1
174223.,62,2,1
21916.,24,2,0
240598.,52,3,1
157268.,30,1,0
60342.,41,2,0
29833.,22,3,0
9799.,35,2,0
43274.,64,3,1
16160.,63,2,1
9188.,66,4,1
327403.,59,2,0
256907.,41,2,1
302523.,36,3,1
70352.,38,5,1
5006.,35,4,1
127490.,59,2,0
72276.,60,2,0
32017.,38,4,1
2865.,29,4,1
956368.,43,4,0
120626.,65,5,1
880104.,61,3,1
13213.,35,3,1
377073.,50,5,0
25445.,43,2,1
14850.,31,1,1
48529.,30,5,0
32843.,28,2,1
24924.,41,2,1
2251.,27,2,0
588229.,52,3,0
25039.,36,1,0
72153.,32,2,1
24666.,36,5,0
267603.,50,5,1
55319.,26,3,0
18933.,23,2,0
94193.,31,2,0
296394.,52,2,0
132837.,43,2,0
1452.,24,4,1
5657.,27,2,0
277369.,43,3,0
193662.,29,5,0
18318.,33,2,0
128549.,44,3,1
550690.,60,5,1
92755.,47,5,0
8310.,37,2,1
6331.,23,4,0
582032.,36,3,1
229424.,42,2,0
471921.,36,4,1
99374.,48,1,0
110346.,45,3,1
403321.,66,5,0
230349.,57,1,1
438803.,52,2,1
6626.,24,4,0
532128.,52,4,1
13739.,47,3,1
239405.,44,5,1
465453.,39,4,1
5098.,28,2,1
1145.,24,2,0
162870.,40,5,1
103709.,30,2,0
157875.,56,3,0
12305.,35,2,0
71618.,51,2,0
956560.,47,4,1
60756.,30,3,0
13841.,34,4,1
190428.,43,4,1
5871.,23,3,0
144999.,40,3,0
51695.,37,5,1
117252.,36,3,0
93838.,34,4,1
13210.,31,4,0
666871.,64,2,1
684989.,57,5,1
140989.,36,5,1
230878.,56,2,0
126034.,51,3,0
349030.,42,2,1
232256.,56,1,0
175934.,40,3,1
2323565.,61,5,0
150980.,31,3,1
59414.,34,5,1
99296.,39,3,0
26278.,40,5,1
1016.,22,2,0
42953.,57,3,0
41523.,46,5,1
39678.,45,2,1
310759.,64,5,1
95073.,46,2,1
21500.,29,4,1
57954.,33,2,0
1381268.,52,3,1
191640.,43,2,1
90352.,59,4,0
19552.,30,1,1
43080.,32,4,1
422505.,47,4,1
6652.,26,1,0
293415.,52,3,0
185761.,49,2,1
42605.,31,4,0
84438.,39,2,1
7049.,21,3,0
65430.,56,3,1
16318.,38,2,1
68151.,34,3,0
237400.,63,5,1
458616.,48,2,1
58820.,50,3,1
735439.,49,4,1
71092.,42,4,1
36042.,59,3,1
681067.,38,4,0
277580.,62,4,1
4363.,22,3,0
332342.,63,3,0
26625.,35,4,1
41008.,43,2,1
31992.,34,1,1
175637.,62,2,1
3309.,25,4,0
1041.,24,4,0
110570.,55,3,1
118740.,55,3,1
110805.,42,3,0
15090.,24,4,0
439276.,52,4,1
23980.,57,2,0
126313.,56,3,1
445769.,48,4,1
113310.,47,3,1
1315885.,53,3,0
17237.,41,2,1
124290.,65,2,0
8920.,26,4,0
35566.,28,3,1
290244.,39,4,0
3819.,21,2,0
98755.,48,5,1
757099.,57,3,1
108073.,58,4,1
46073.,62,1,1
22653.,46,1,0
100245.,32,3,0
13816.,28,4,0
472505.,39,5,1
99059.,37,3,1
117952.,58,4,1
22724.,49,4,1
370488.,65,4,0
6870.,25,3,1
16068.,39,2,1
355264.,46,3,1
174759.,58,3,1
72737.,61,3,1
3677006.,61,5,1
5032.,27,4,0
1787.,24,2,0
92456.,38,4,1
9836.,38,2,1
189805.,50,2,1
46500.,57,3,1
57725.,54,2,0
81547.,58,5,1
174621.,48,2,0
13246.,31,3,0
16112.,24,4,1
114520.,41,1,1
138493.,56,3,0
129057.,79,5,0
802196.,49,4,0
35006.,35,2,1
130547.,69,3,1
105784.,69,2,1
38607.,24,4,0
82002.,25,3,0
397059.,57,2,1
4511.,22,2,0
52448.,48,2,1
64108.,52,2,1
247855.,37,3,1
22864.,28,3,1
20213.,25,2,0
1566012.,51,4,1
14166.,42,1,1
64762.,34,2,1
17812.,77,3,1
84132.,51,1,0
33635.,39,1,1
83537.,31,3,1
52554.,27,3,0
252331.,49,2,1
86872.,64,4,1
22554.,32,4,1
9429.,38,2,1
85881.,25,4,0
479.,28,2,0
183656.,62,3,1
339077.,53,3,1
184854.,60,2,1
797982.,58,3,1
53298.,22,2,0
94536.,31,4,1
490713.,56,2,1
37595.,65,5,1
118216.,54,4,1
20496.,69,2,1
230.,28,2,0
550311.,62,3,0
1864.,24,3,0
12020.,24,4,0
610143.,58,2,1
1491266.,41,5,1
28262.,53,2,1
3568.,29,1,1
204177.,36,5,0
19957.,48,3,0
117826.,43,4,0
380725.,45,4,1
1585.,23,3,0
10369.,37,4,1
5847.,23,3,1
42628.,35,2,1
30742.,35,3,0
371159.,36,3,1
162208.,66,5,1
17424.,28,2,0
258037.,38,3,1
2219834.,58,4,1
38020.,47,2,1
211027.,35,3,1
113636.,47,2,1
633018.,58,4,1
121256.,53,3,1
103398.,55,3,0
22894.,36,3,1
268455.,59,3,1
286724.,57,1,1
169749.,38,3,1
111117.,26,4,0
238565.,53,4,1
45629.,54,4,1
455735.,63,2,1
100737.,49,2,1
210082.,51,2,0
267502.,40,2,1
523728.,43,3,1
515404.,54,2,1
107580.,44,1,1
843559.,37,2,0
55476.,64,2,1
37504.,28,5,1
161441.,33,2,0
817479.,49,2,1
189133.,44,3,0
253060.,59,3,0
424065.,41,3,1
1854297.,42,4,1
36391.,45,2,1
1155645.,53,3,1
454150.,43,2,1
1863497.,58,4,1
36515.,31,4,1
49464.,34,2,1
1545408.,56,2,1
56051.,30,4,0
109043.,53,2,1
120386.,31,3,1
43110.,37,4,1
334805.,42,4,1
36808.,36,2,0
242848.,50,5,1
142044.,43,5,1
4323.,26,3,0
217716.,43,5,1
14173.,28,3,0
466475.,58,2,0
2859187.,65,4,1
166279.,47,4,1
1832.,24,3,0
181033.,61,3,1
116510.,47,3,1
742309.,55,4,1
32143.,39,3,0
28440.,57,4,1
15920.,38,3,1
29739.,43,2,1
414241.,40,4,1
428977.,51,3,1
384398.,46,4,0
7318.,28,3,1
75587.,24,2,0
156928.,39,3,1
29544.,46,3,1
191799.,42,5,1
3968095.,52,4,1
8499.,30,2,1
2117734.,51,4,0
4753377.,55,5,1
409540.,52,3,1
28975.,40,3,0
38201.,34,1,0
209745.,59,3,1
1032955.,68,5,1
33958.,29,2,0
417.,22,1,0
25050.,27,2,1
1315735.,44,5,1
129480.,41,2,1
291752.,31,5,0
191193.,49,3,0
745332.,63,5,0
2266.,23,1,1
638278.,52,3,0
80188.,42,5,1
752327.,55,4,1
165669.,60,2,1
265210.,27,4,0
12958.,36,3,1
192291.,53,3,0
983348.,61,5,1
46883.,29,4,0
5496.,21,3,0
27913.,32,5,1
287173.,47,5,0
40217.,35,4,0
64780.,62,2,1
108444.,58,3,1
153376.,30,4,0
10419.,33,4,0
354256.,55,2,0
12925.,27,2,0
29989.,34,2,0
312481.,59,5,1
131848.,47,4,1
35316.,33,3,1
45516.,32,2,1
1445827.,46,3,1
83263.,40,5,1
456862.,47,4,0
536056.,63,2,1
21195.,42,2,1
28268.,59,3,1
218226.,58,4,1
108772.,46,2,1
778055.,59,2,1
4504.,23,4,0
197953.,53,4,1
278206.,42,5,1
11977.,46,2,1
771222.,47,2,0
79367.,55,4,1
198434.,57,3,1
796525.,52,5,1
284464.,51,3,1
126557.,48,3,1
158593.,56,2,1
1719.,28,3,0
338944.,49,3,1
211961.,48,4,0
2923.,28,3,0
881319.,42,2,0
2334.,26,2,1
18828.,46,2,1
74376.,42,4,1
113434.,46,2,1
464151.,79,5,1
122270.,62,2,0
36765.,47,1,1
169895.,66,5,1
26963.,30,3,1
33082.,26,2,0
141123.,61,2,1
638461.,65,3,1
12052.,29,4,1
9298.,47,2,0
91821.,33,3,1
257451.,42,4,1
30465.,40,2,1
87744.,39,5,1
1455691.,50,4,1
45784.,33,2,1
45784.,57,3,1
328720.,49,5,1
15950.,28,4,0
272522.,64,3,0
364668.,51,5,1
1615286.,49,5,1
13649.,25,4,0
225434.,47,4,1
52847.,39,4,1
10476.,31,1,1
302253.,54,4,1
2221.,26,1,0
228151.,58,5,1
1480023.,48,4,0
233210.,54,4,0
95734.,39,3,0
39317.,30,2,1
7871.,25,2,0
194742.,51,2,1
5308.,22,2,0
56166.,36,3,0
10577.,25,4,0
20287.,72,2,1
383806.,49,2,0
120963.,30,1,1
994520.,49,3,1
335449.,41,1,0
374356.,43,4,1
85542.,58,3,1
55685.,22,3,0
745.,24,3,0
5986.,23,1,0
543900.,42,3,1
2000171.,57,3,1
18615.,46,2,0
321144.,49,4,1
791027.,38,4,0
6573.,26,4,0
30817.,48,2,1
56752.,21,2,0
361799.,56,5,0
596930.,67,4,1
1453462.,67,4,1
5610.,26,3,1
104294.,49,5,0
379078.,47,4,1
343049.,52,5,1
25769.,54,3,0
392886.,25,2,1
108899.,33,3,0
342937.,61,2,1
10665.,27,2,0
104778.,48,4,1
789874.,36,4,1
82053.,53,3,1
2169.,24,3,1
43892.,29,5,1
244317.,60,4,1
17051.,31,3,0
23377.,31,2,1
116574.,25,4,0
18757.,33,2,1
3423.,25,3,0
149975.,56,3,1
219008.,32,3,1
118743.,34,3,0
38902.,42,5,1
118116.,51,1,1
88511.,36,2,1
13155.,36,2,1
32838.,36,5,0
2380.,24,2,1
174609.,59,3,1
31880.,42,4,0
5196.,68,5,1
638963.,45,2,0
54875.,56,2,1
5249.,28,4,0
13268.,41,2,0
152710.,56,3,1
39539.,35,1,1
66555.,38,2,0
114496.,42,2,0
97298.,31,2,1
364679.,35,2,1
9401.,33,3,1
1023970.,68,2,1
36506.,37,5,0
109921.,48,4,1
60382.,47,4,0
96312.,48,4,1
206121.,66,5,1
112099.,39,2,1
169184.,53,1,1
102851.,55,3,1
5851.,26,4,0
21871.,59,3,1
46351.,34,5,0
1233.,22,2,0
33817.,32,4,1
95409.,59,4,1
29495.,40,2,1
342738.,47,5,1
200807.,30,2,0
24461.,32,2,0
322103.,61,3,1
1700.,23,4,0
120189.,34,2,0
304903.,31,4,0
5394.,31,2,1
143910.,49,3,1
193189.,33,5,1
15925.,25,3,0
12834.,40,2,0
16613.,63,2,1
194729.,51,2,0
405964.,34,3,0
36023.,25,3,0
620.,24,3,0
52554.,35,3,1
217764.,35,4,1
37395.,28,5,0
311339.,42,3,1
139761.,65,2,1
15066.,30,3,1
16495.,37,1,1
386920.,52,4,1
3887.,25,3,1
1378842.,63,4,1
428205.,55,2,1
209068.,30,4,0
5495.,27,3,0
1496432.,63,5,0
14543.,23,2,1
315521.,51,2,1
300042.,59,4,0
76481.,48,3,0
161798.,42,2,0
134905.,57,1,0
576448.,64,4,1
7657.,30,1,1
159396.,45,2,0
9337.,25,1,0
95714.,46,2,0
33711.,40,4,1
423667.,53,4,1
134603.,48,2,1
86607.,23,3,0
590330.,57,3,0
37124.,38,2,1
160960.,33,2,0
23647.,36,3,0
54734.,25,3,0
1739488.,49,3,0
332973.,52,5,1
299611.,50,4,1
63448.,30,3,0
389269.,43,2,0
111582.,58,3,0
25792.,22,2,0
14633.,28,5,1
198338.,49,3,1
721019.,55,4,0
54942.,38,3,1
56705.,46,3,1
523133.,64,4,1
10710.,27,3,0
654882.,54,5,1
1735.,66,5,1
66341.,40,2,1
69745.,41,1,1
102061.,34,4,1
117457.,75,5,1
18995.,39,2,0
33862.,36,4,0
133412.,48,1,1
140488.,41,3,1
9336.,21,2,0
64595.,57,4,1
32069.,59,2,1
50841.,26,4,1
38388.,39,1,1
1326642.,44,2,1
338197.,57,5,0
12963.,38,2,0
1074432.,56,2,1
7678.,27,2,1
344280.,62,3,1
16193.,62,3,0
33349.,32,3,1
182310.,52,4,0
956.,25,3,0
464492.,44,4,1
46212.,45,3,1
113962.,32,2,1
175108.,34,3,0
56101.,41,1,0
348532.,42,5,1
691580.,51,5,1
4308.,27,2,0
32749.,64,2,0
133067.,40,5,1
281036.,56,5,1
19831.,31,5,1
74209.,35,4,0
44714.,30,5,0
40931.,34,4,1
5313.,29,4,0
5683.,26,4,0
227679.,62,4,1
1533475.,45,3,1
2140.,22,4,0
583361.,52,3,1
102509.,64,4,1
336244.,49,2,1
56099.,45,4,1
158389.,49,2,1
105873.,49,3,1
45458.,36,3,1
652226.,58,4,1
33929.,46,2,1
45880.,31,2,1
59913.,42,2,1
1639507.,54,4,1
22794.,39,2,1
47441.,41,2,1
185602.,64,3,1
57033.,34,1,0
13828.,24,4,0
237457.,47,4,1
1031059.,53,3,1
34319.,38,3,1
11365.,24,3,0
54257.,64,1,0
112127.,39,3,0
119948.,41,3,0
10395.,36,2,0
154368.,62,2,0
56805.,56,3,1
53794.,32,4,1
975771.,35,4,1
9442.,23,4,0
460381.,52,2,0
151897.,62,3,1
201058.,49,5,1
947336.,63,5,1
157478.,43,3,1
896713.,75,5,1
8117.,27,3,1
9035.,26,3,0
417869.,63,3,1
50082.,42,4,0
70904.,39,2,0
4265.,24,3,0
398608.,46,5,0
436878.,45,2,0
75576.,53,2,1
121824.,31,2,1
3469733.,62,4,1
54187.,62,4,1
20782.,51,1,1
24753.,26,3,0
43813.,27,4,1
3000.,25,4,0
40371.,42,4,1
17291.,32,5,1
8798.,35,4,1
460273.,38,3,1
99683.,59,3,1
93923.,54,2,1
1184861.,51,4,1
305105.,40,1,1
39190.,26,3,1
24724.,34,3,0
40351.,45,3,0
70015.,64,4,0
213997.,60,4,1
271987.,53,5,1
11050.,29,2,0
383.,29,4,0
207647.,56,3,0
44404.,34,1,1
333497.,55,3,1
264786.,78,2,1
29842.,29,4,0
76679.,48,2,0
2005051.,53,3,1
978.,30,2,0
420507.,59,4,1
25019.,50,1,1
414381.,56,3,1
121792.,54,3,1
160230.,41,1,1
147759.,36,2,1
221835.,69,5,1
135980.,63,2,0
12527.,61,3,1
289625.,66,5,1
5438.,37,4,1
534492.,41,4,1
7107.,74,2,1
512630.,54,2,1
2420596.,59,3,1
40626.,33,5,0
2508251.,47,4,1
73458.,30,3,1
41698.,37,2,0
344664.,61,4,0
4235.,32,4,1
102064.,53,4,1
86765.,79,2,0
83902.,58,2,1
45498.,35,4,1
565342.,49,3,0
33734.,32,5,1
35276.,39,5,1
204930.,57,3,0
3423837.,54,2,1
586172.,61,4,1
241211.,40,2,1
18889.,43,2,1
914194.,44,2,1
231133.,39,4,1
2932.,28,5,1
42985.,36,1,0
152395.,64,4,1
2620566.,58,4,1
3101.,23,3,0
2863.,23,2,0
43157.,53,2,0
144460.,43,3,1
173645.,75,4,1
10553.,35,4,0
108107.,41,4,0
38640.,45,2,0
62179.,43,2,1
129937.,52,3,1
3666.,38,2,0
33254.,32,3,1
197487.,47,2,0
11783.,58,2,1
73087.,44,3,0
367082.,51,3,0
1981485.,52,4,1
196188.,42,2,0
7306.,27,3,0
199109.,40,1,0
402668.,56,2,0
73457.,29,4,1
36839.,38,3,1
764124.,53,4,1
10791.,28,5,0
106194.,50,2,0
71511.,43,1,1
7313.,48,3,1
114955.,51,2,1
223790.,56,5,0
266218.,60,2,1
243704.,44,5,1
102783.,38,2,0
5784.,29,5,0
38914.,33,3,1
94240.,33,2,0
1509025.,45,2,1
33115.,30,5,0
8682.,23,2,0
12550.,23,4,0
13271.,29,4,0
260016.,43,4,0
1238377.,54,4,1
579044.,62,3,1
5175.,25,5,1
188495.,32,5,1
234646.,61,5,1
109251.,29,4,1
18266.,22,3,0
1544782.,49,3,1
58607.,41,3,1
942.,23,4,0
86890.,57,3,0
185257.,28,3,0
39599.,40,4,1
30895.,31,2,0
581950.,48,5,1
178758.,52,2,0
463652.,64,2,1
95078.,60,4,1
31364.,30,4,0
175110.,69,3,1
47176.,55,2,0
475111.,51,3,1
18884.,31,3,0
143770.,47,4,0
290781.,42,5,1
658760.,63,3,0
99363.,54,2,1
83915.,44,3,1
13783.,63,3,1
3528.,27,2,0
192744.,39,1,1
11828.,48,1,1
469680.,60,3,1
683248.,50,5,1
421985.,53,2,1
8713.,31,1,0
233607.,55,2,1
132104.,45,2,0
15581.,24,3,0
5152.,29,4,0
3198.,21,3,0
6421.,21,2,0
116629.,57,4,0
11792.,35,3,0
186106.,44,4,1
299555.,38,3,1
437951.,49,3,1
256257.,62,4,1
262848.,52,3,1
123121.,65,4,1
58484.,42,1,1
137258.,30,1,1
23535.,37,3,0
38970.,42,5,1
439123.,59,3,1
48167.,28,3,1
929290.,56,2,1
111886.,49,3,0
197924.,48,3,1
69364.,62,2,1
378325.,41,3,1
378231.,46,2,0
545415.,39,2,1
193727.,37,2,1
232165.,39,4,1
55461.,31,1,0
10324.,31,2,1
328955.,56,4,1
177816.,43,1,1
56255.,63,2,1
269626.,53,4,1
3358.,25,1,0
47477.,31,2,1
248874.,58,5,1
71196.,62,5,1
508642.,33,4,0
37416.,36,4,1
953293.,39,5,1
31803.,33,2,0
102885.,58,2,1
5043.,31,2,1
198657.,43,2,1
372823.,65,2,1
30593.,51,2,0
213726.,58,4,1
1352467.,56,2,1
10196.,27,2,0
179671.,62,4,1
187588.,32,2,0
177637.,32,3,1
111863.,50,3,0
132895.,41,5,0
12474.,22,4,0
677916.,58,5,1
7756.,26,2,1
85053.,60,2,1
172726.,63,4,1
11047.,26,1,0
94908.,49,2,1
19659.,27,4,0
7650.,37,1,0
308399.,46,4,1
758091.,42,5,1
8916.,33,1,1
156648.,41,3,1
48281.,32,2,1
693572.,48,2,1
10841.,37,3,1
105642.,30,2,1
15243.,62,1,0
3864.,25,3,0
265692.,47,3,1
59108.,40,1,1
452754.,53,1,1
415922.,54,3,1
74740.,55,4,1
278638.,49,2,1
6406.,27,3,0
18331.,26,4,0
89429.,46,3,1
4034.,24,1,0
24858.,30,1,0
30582.,37,4,1
60668.,46,1,0
52705.,44,3,1
843597.,66,5,1
157277.,62,3,0
211173.,62,2,1
98416.,53,2,1
127811.,45,2,0
57219.,54,1,1
112308.,49,3,1
139862.,35,5,0
199898.,45,3,1
11493.,25,1,0
281647.,58,5,1
47955.,31,4,1
3795.,27,4,0
29051.,32,2,0
18883.,28,4,1
59654.,54,1,1
351879.,68,3,1
24429.,38,3,0
40239.,57,2,0
739.,21,1,0
41718.,32,4,1
219496.,63,5,1
21302.,37,3,1
29005.,32,2,1
126086.,39,3,0
28820.,47,2,1
37000.,21,3,0
49557.,22,3,0
15165.,26,1,0
46083.,47,4,0
30910.,43,2,0
145143.,55,1,0
15423.,29,5,0
403389.,56,5,1
4135.,25,4,0
348941.,60,3,1
52100.,26,3,0
114985.,58,4,1
161282.,42,5,1
46228.,32,2,0
825.,21,2,0
67575.,74,3,1
24660.,59,2,0
58028.,37,5,1
88303.,55,4,1
196369.,58,3,1
60817.,53,3,1
51779.,40,3,0
59693.,38,4,1
26263.,29,2,1
267237.,54,4,1
201354.,55,3,1
115224.,41,3,1
281693.,37,5,0
77700.,43,3,1
12524.,22,3,0
144295.,52,2,0
39894.,33,4,0
28594.,28,4,0
2022700.,62,5,1
36345.,67,3,1
222481.,39,2,0
27622.,37,1,1
29843.,21,2,0
315067.,63,3,1
371322.,63,4,1
216330.,64,5,1
87969.,30,5,0
15535.,30,4,0
392536.,45,3,1
1422122.,52,4,1
446538.,68,3,1
1214273.,64,4,0
121105.,30,4,1
9098.,27,4,0
6418.,28,3,0
222540.,59,3,1
203677.,58,5,1
6328.,39,4,1
55960.,59,4,1
209675.,50,4,1
287472.,55,1,1
137972.,56,2,1
23261.,24,3,1
198156.,57,1,1
53065.,26,4,0
137510.,59,2,1
5207105.,46,2,1
76573.,51,2,1
303225.,55,2,1
362907.,30,4,0
12065.,28,3,0
767539.,46,2,1
142011.,38,2,0
95553.,38,4,0
35809.,32,3,1
1767776.,56,1,1
19638.,80,4,0
68073.,46,3,0
5713816.,53,5,1
30465.,33,4,1
161358.,34,4,0
4685.,21,2,0
351667.,43,3,0
40579.,36,5,0
18906.,30,2,0
80180.,53,3,1
4854.,29,2,1
85296.,44,3,0
479303.,61,2,1
52210.,30,2,1
858547.,44,4,0
98307.,33,5,1
21359.,26,3,1
51012.,30,3,1
30936.,39,2,1
435155.,43,3,1
88268.,35,3,1
2433.,21,3,0
52549.,63,2,1
154010.,49,3,1
64916.,38,4,0
584877.,30,4,1
15443.,37,1,1
18233.,26,2,0
10081.,29,2,1
1064389.,57,1,0
36959.,37,3,1
104320.,42,3,1
54260.,26,4,0
473750.,58,3,1
780840.,42,5,0
95838.,47,4,1
448685.,66,5,1
13767.,25,3,1
13457.,37,4,0
36760.,37,3,1
11846.,31,2,0
12421.,27,3,0
379359.,52,4,1
2529.,24,2,0
160442.,40,4,1
72136.,32,2,0
83807.,52,3,1
14483.,31,2,1
27324.,35,1,0
35599.,39,2,1
7092.,26,3,0
69276.,29,5,0
1347387.,57,3,1
9269.,24,2,0
561519.,52,4,1
59853.,32,2,0
12120.,32,2,0
349560.,39,2,0
163058.,46,5,1
1180792.,59,2,1
163118.,30,5,1
116817.,52,2,0
2512.,21,2,0
221928.,37,5,1
30335.,50,2,0
27429.,28,3,0
13861.,38,3,1
334700.,44,2,1
763329.,53,4,1
64954.,54,1,1
182465.,55,2,0
656661.,55,2,1
6175.,21,2,0
72408.,48,3,1
12368.,32,2,1
14218.,24,4,0
549786.,56,1,1
12280.,35,5,0
38275.,33,2,0
5953.,36,1,0
158126.,56,2,1
28881.,34,2,1
1934925.,52,4,1
43181.,41,1,0
113691.,47,5,0
145290.,68,4,0
142878.,52,3,1
177510.,42,4,1
47319.,59,2,1
46037.,70,1,1
77149.,37,1,1
53469.,36,5,1
354510.,50,2,0
77380.,35,4,1
13983.,27,4,0
17798.,33,3,1
7431.,24,4,0
227346.,58,2,1
318163.,60,5,0
8342.,22,2,0
7213.,52,4,1
106112.,25,3,0
71702.,56,5,1
454960.,35,2,0
17748.,58,2,1
70541.,63,3,1
13091.,34,2,0
587529.,36,5,1
22239.,34,2,1
4559.,32,1,0
190319.,60,1,1
186502.,51,1,1
2891.,28,2,0
105423.,48,2,1
972645.,46,5,0
17756.,53,2,0
374020.,66,2,1
4964.,24,1,0
503430.,53,4,1
224390.,49,2,1
5666.,79,5,1
465378.,55,2,1
482022.,48,3,1
158979.,65,5,0
20628.,66,5,1
389646.,44,4,1
75335.,51,2,1
68773.,54,3,1
84220.,52,5,1
5126.,28,3,1
158706.,40,3,1
21783.,28,2,1
646382.,57,2,1
56266.,33,2,0
50500.,23,2,1
413236.,51,4,1
18882.,51,4,1
223793.,44,5,0
62451.,33,2,0
252575.,35,3,1
1270516.,40,4,1
1749197.,44,4,0
72278.,38,3,1
7051.,33,2,1
10897.,23,3,0
8623.,30,2,0
361410.,49,5,1
47516.,42,2,1
72396.,61,2,1
651339.,44,5,1
557415.,33,2,1
33526.,37,3,1
292166.,53,4,1
189389.,43,1,0
91340.,48,2,0
29051.,41,3,1
772630.,50,4,1
99777.,56,2,1
156951.,47,5,0
3004.,25,2,0
16448.,38,3,1
110942.,45,3,1
285551.,63,2,1
19003.,35,5,0
57652.,41,3,1
86851.,30,4,0
120838.,43,3,1
106995.,35,2,1
389865.,52,3,1
188904.,56,2,1
3425.,26,4,0
10010.,29,3,0
3828.,23,2,0
67979.,72,1,0
74505.,52,2,1
3007.,25,3,0
276254.,41,3,1
411398.,44,4,1
90522.,42,2,1
25847.,38,1,1
532433.,39,2,1
121946.,57,1,0
4593.,25,2,0
32983.,28,3,0
3770.,25,3,0
652732.,52,2,0
14216.,25,3,0
507786.,57,2,1
37682.,27,2,0
230018.,49,3,1
97950.,34,4,1
6373.,22,3,0
1143064.,57,3,1
50796.,34,2,0
39136.,35,3,0
68233.,45,2,1
343388.,47,5,1
117768.,39,3,1
375950.,52,4,1
188739.,51,4,1
189753.,55,3,1
117334.,63,4,1
287638.,56,3,0
101727.,56,4,1
16108.,67,3,1
211559.,32,3,0
2442393.,56,3,1
227283.,46,3,1
1618.,21,3,0
179078.,45,5,1
